pollster,pollster_score,sample_size,candidate_name,candidate_support
Marquette Law School,-1.1,790,Joe Biden,38
Marquette Law School,-1.1,790,Ron DeSantis,45
HarrisX/Harris Poll,-0.1,2050,Joe Biden,41
HarrisX/Harris Poll,-0.1,2050,Donald Trump,46
HarrisX/Harris Poll,-0.1,2050,Kamala Harris,40
HarrisX/Harris Poll,-0.1,2050,Donald Trump,48
HarrisX/Harris Poll,-0.1,2050,Joe Biden,39
HarrisX/Harris Poll,-0.1,2050,Ron DeSantis,42
HarrisX/Harris Poll,-0.1,2050,Kamala Harris,40
HarrisX/Harris Poll,-0.1,2050,Ron DeSantis,43
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
YouGov,-1.1,1500,Joe Biden,40
YouGov,-1.1,1500,Ron DeSantis,35
YouGov,-1.1,1314,Joe Biden,43
YouGov,-1.1,1314,Ron DeSantis,43
YouGov,-1.1,1500,Joe Biden,42
YouGov,-1.1,1500,Donald Trump,36
YouGov,-1.1,1314,Joe Biden,46
YouGov,-1.1,1314,Donald Trump,42
Redfield & Wilton Strategies,0.4,2000,Joe Biden,35
Redfield & Wilton Strategies,0.4,2000,Donald Trump,35
Redfield & Wilton Strategies,0.4,2000,Joe Biden,37
Redfield & Wilton Strategies,0.4,2000,Ron DeSantis,30
Redfield & Wilton Strategies,0.4,2000,Kamala Harris,36
Redfield & Wilton Strategies,0.4,2000,Donald Trump,36
Redfield & Wilton Strategies,0.4,1458,Joe Biden,39
Redfield & Wilton Strategies,0.4,1458,Donald Trump,41
Redfield & Wilton Strategies,0.4,1458,Joe Biden,40
Redfield & Wilton Strategies,0.4,1458,Ron DeSantis,38
Redfield & Wilton Strategies,0.4,1458,Kamala Harris,39
Redfield & Wilton Strategies,0.4,1458,Donald Trump,42
YouGov,-1.1,1028,Joe Biden,46
YouGov,-1.1,1028,Donald Trump,40
YouGov,-1.1,1028,Joe Biden,44
YouGov,-1.1,1028,Ron DeSantis,42
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Donald Trump,40
Morning Consult,-0.3,6000,Joe Biden,41
Morning Consult,-0.3,6000,Ron DeSantis,44
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,7500,Joe Biden,44
Morning Consult,-0.3,7500,Donald Trump,41
Morning Consult,-0.3,7500,Joe Biden,43
Morning Consult,-0.3,7500,Ron DeSantis,43
Blueprint Polling,-0.3,618,Joe Biden,37
Blueprint Polling,-0.3,618,Ron DeSantis,43.2
Blueprint Polling,-0.3,618,Joe Biden,35.2
Blueprint Polling,-0.3,618,Donald Trump,38.3
Premise,0.1,2220,Joe Biden,50
Premise,0.1,2220,Donald Trump,50
Premise,0.1,1642,Joe Biden,50
Premise,0.1,1642,Donald Trump,50
WPAi,-0.1,1035,Joe Biden,49
WPAi,-0.1,1035,Donald Trump,41
WPAi,-0.1,1035,Joe Biden,42
WPAi,-0.1,1035,Ron DeSantis,45
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
RMG Research,-0.4,1000,Joe Biden,38
RMG Research,-0.4,1000,Donald Trump,41
RMG Research,-0.4,1000,Joe Biden,35
RMG Research,-0.4,1000,Ron DeSantis,39
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,8000,Joe Biden,44
Morning Consult,-0.3,8000,Donald Trump,40
Morning Consult,-0.3,8000,Joe Biden,42
Morning Consult,-0.3,8000,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Data for Progress,-1.2,1189,Joe Biden,47
Data for Progress,-1.2,1189,Donald Trump,45
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,40
HarrisX,-0.1,26230,Joe Biden,42
HarrisX,-0.1,26230,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
YouGov,-1.1,1041,Joe Biden,45
YouGov,-1.1,1041,Donald Trump,41
YouGov,-1.1,1041,Joe Biden,43
YouGov,-1.1,1041,Ron DeSantis,43
Morning Consult,-0.3,7000,Joe Biden,43
Morning Consult,-0.3,7000,Donald Trump,41
Morning Consult,-0.3,7000,Joe Biden,43
Morning Consult,-0.3,7000,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
HarrisX/Harris Poll,-0.1,1851,Joe Biden,40
HarrisX/Harris Poll,-0.1,1851,Donald Trump,45
HarrisX/Harris Poll,-0.1,1851,Kamala Harris,40
HarrisX/Harris Poll,-0.1,1851,Donald Trump,46
HarrisX/Harris Poll,-0.1,1851,Joe Biden,39
HarrisX/Harris Poll,-0.1,1851,Ron DeSantis,43
HarrisX/Harris Poll,-0.1,1851,Kamala Harris,40
HarrisX/Harris Poll,-0.1,1851,Ron DeSantis,45
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Echelon Insights,-0.8,1021,Joe Biden,46
Echelon Insights,-0.8,1021,Donald Trump,44
Echelon Insights,-0.8,1021,Joe Biden,49
Echelon Insights,-0.8,1021,Donald Trump,42
Echelon Insights,-0.8,1021,Joe Biden,44
Echelon Insights,-0.8,1021,Ron DeSantis,44
Echelon Insights,-0.8,1021,Joe Biden,48
Echelon Insights,-0.8,1021,Ron DeSantis,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
McLaughlin,1.6,1000,Joe Biden,45
McLaughlin,1.6,1000,Donald Trump,48
McLaughlin,1.6,1000,Kamala Harris,42
McLaughlin,1.6,1000,Donald Trump,49
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,7000,Joe Biden,43
Morning Consult,-0.3,7000,Donald Trump,41
Morning Consult,-0.3,7000,Joe Biden,42
Morning Consult,-0.3,7000,Ron DeSantis,42
Suffolk,-1,1000,Joe Biden,47.3
Suffolk,-1,1000,Donald Trump,39.5
Suffolk,-1,1000,Joe Biden,42.7
Suffolk,-1,1000,Ron DeSantis,46.6
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,40
PPP,0,763,Joe Biden,50
PPP,0,763,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Fabrizio/Impact,-0.3,1500,Joe Biden,45
Fabrizio/Impact,-0.3,1500,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
EPIC/MRA,-0.7,600,Joe Biden,47
EPIC/MRA,-0.7,600,Donald Trump,43
Redfield & Wilton Strategies,0.4,1500,Joe Biden,37
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1500,Joe Biden,37
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,34
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,36
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1162,Joe Biden,41
Redfield & Wilton Strategies,0.4,1162,Donald Trump,41
Redfield & Wilton Strategies,0.4,1162,Joe Biden,42
Redfield & Wilton Strategies,0.4,1162,Ron DeSantis,40
Redfield & Wilton Strategies,0.4,1162,Kamala Harris,41
Redfield & Wilton Strategies,0.4,1162,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
YouGov,-1.1,1635,Joe Biden,37
YouGov,-1.1,1635,Donald Trump,35
YouGov,-1.1,1204,Joe Biden,45
YouGov,-1.1,1204,Donald Trump,42
YouGov,-1.1,1635,Joe Biden,37
YouGov,-1.1,1635,Ron DeSantis,35
YouGov,-1.1,1204,Joe Biden,44
YouGov,-1.1,1204,Ron DeSantis,44
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Emerson,-1.1,888,Joe Biden,43.5
Emerson,-1.1,888,Donald Trump,43.1
Emerson,-1.1,888,Joe Biden,43
Emerson,-1.1,888,Ron DeSantis,46.9
U. Massachusetts - Lowell,-1,1300,Joe Biden,47
U. Massachusetts - Lowell,-1,1300,Donald Trump,43
U. Massachusetts - Lowell,-1,1300,Joe Biden,46
U. Massachusetts - Lowell,-1,1300,Ron DeSantis,47
Marquette Law School,-1.1,1004,Joe Biden,39
Marquette Law School,-1.1,1004,Donald Trump,34
Marquette Law School,-1.1,840,Joe Biden,44
Marquette Law School,-1.1,840,Donald Trump,34
Marquette Law School,-1.1,1004,Joe Biden,37
Marquette Law School,-1.1,1004,Ron DeSantis,39
Marquette Law School,-1.1,840,Joe Biden,42
Marquette Law School,-1.1,840,Ron DeSantis,42
Premise,0.1,1747,Joe Biden,53
Premise,0.1,1747,Donald Trump,47
Premise,0.1,1747,Joe Biden,48
Premise,0.1,1747,Ron DeSantis,52
Emerson,-1.1,1380,Joe Biden,45.1
Emerson,-1.1,1380,Donald Trump,40.9
Emerson,-1.1,1380,Joe Biden,42.5
Emerson,-1.1,1380,Ron DeSantis,38.8
Emerson,-1.1,1380,Joe Biden,37.4
Emerson,-1.1,1380,Liz Cheney,19
Echelon Insights,-0.8,1036,Joe Biden,43
Echelon Insights,-0.8,1036,Donald Trump,45
Echelon Insights,-0.8,1036,Joe Biden,42
Echelon Insights,-0.8,1036,Donald Trump,45
Echelon Insights,-0.8,1036,Joe Biden,42
Echelon Insights,-0.8,1036,Ron DeSantis,44
Echelon Insights,-0.8,1036,Joe Biden,42
Echelon Insights,-0.8,1036,Ron DeSantis,45
Redfield & Wilton Strategies,0.4,1500,Joe Biden,40
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1500,Joe Biden,40
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,34
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,40
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1203,Joe Biden,43
Redfield & Wilton Strategies,0.4,1203,Donald Trump,42
Redfield & Wilton Strategies,0.4,1203,Joe Biden,43
Redfield & Wilton Strategies,0.4,1203,Ron DeSantis,39
Redfield & Wilton Strategies,0.4,1203,Kamala Harris,43
Redfield & Wilton Strategies,0.4,1203,Donald Trump,43
HarrisX/Harris Poll,-0.1,2212,Joe Biden,42
HarrisX/Harris Poll,-0.1,2212,Donald Trump,44
HarrisX/Harris Poll,-0.1,2212,Kamala Harris,40
HarrisX/Harris Poll,-0.1,2212,Donald Trump,47
HarrisX/Harris Poll,-0.1,2212,Joe Biden,43
HarrisX/Harris Poll,-0.1,2212,Ron DeSantis,43
HarrisX/Harris Poll,-0.1,2212,Kamala Harris,39
HarrisX/Harris Poll,-0.1,2212,Ron DeSantis,42
Victory Insights,0.1,600,Joe Biden,47.4
Victory Insights,0.1,600,Ron DeSantis,52.6
Victory Insights,0.1,600,Joe Biden,51
Victory Insights,0.1,600,Donald Trump,49
Leger,0,1007,Joe Biden,33
Leger,0,1007,Ron DeSantis,35
Leger,0,1007,Joe Biden,36
Leger,0,1007,Donald Trump,33
Rasmussen,-0.5,1767,Joe Biden,44
Rasmussen,-0.5,1767,Donald Trump,47
Rasmussen,-0.5,874,Joe Biden,47
Rasmussen,-0.5,874,Donald Trump,45
Rasmussen,-0.5,1224,Joe Biden,40
Rasmussen,-0.5,1224,Donald Trump,49
Rasmussen,-0.5,679,Joe Biden,41
Rasmussen,-0.5,679,Donald Trump,45
GQR,0.1,1000,Joe Biden,46
GQR,0.1,1000,Donald Trump,48
GQR,0.1,1000,Joe Biden,45
GQR,0.1,1000,Ron DeSantis,49
Morning Consult,-0.3,3980,Joe Biden,44
Morning Consult,-0.3,3980,Donald Trump,43
Morning Consult,-0.3,3980,Joe Biden,40
Morning Consult,-0.3,3980,Ron DeSantis,40
Morning Consult,-0.3,3980,Joe Biden,40
Morning Consult,-0.3,3980,Mike Pence,39
Morning Consult,-0.3,3980,Joe Biden,39
Morning Consult,-0.3,3980,Marco Rubio,37
Morning Consult,-0.3,3980,Joe Biden,36
Morning Consult,-0.3,3980,Mitt Romney,33
Morning Consult,-0.3,3980,Joe Biden,39
Morning Consult,-0.3,3980,Nikki Haley,33
Morning Consult,-0.3,3980,Joe Biden,43
Morning Consult,-0.3,3980,Ted Cruz,37
Morning Consult,-0.3,3980,Joe Biden,38
Morning Consult,-0.3,3980,Josh Hawley,31
Morning Consult,-0.3,3980,Joe Biden,37
Morning Consult,-0.3,3980,Tom Cotton,31
Morning Consult,-0.3,3980,Joe Biden,37
Morning Consult,-0.3,3980,Tim Scott,32
Morning Consult,-0.3,3980,Joe Biden,37
Morning Consult,-0.3,3980,Kristi Noem,31
Morning Consult,-0.3,3980,Joe Biden,35
Morning Consult,-0.3,3980,Larry Hogan,28
Morning Consult,-0.3,3980,Joe Biden,38
Morning Consult,-0.3,3980,Rick Scott,33
Morning Consult,-0.3,3980,Joe Biden,39
Morning Consult,-0.3,3980,Mike Pompeo,32
Morning Consult,-0.3,3980,Joe Biden,32
Morning Consult,-0.3,3980,Liz Cheney,25
Morning Consult,-0.3,3980,Joe Biden,39
Morning Consult,-0.3,3980,Chris Christie,30
SurveyUSA,-1.3,918,Joe Biden,46
SurveyUSA,-1.3,918,Donald Trump,34
Targoz Market Research,0.1,579,Joe Biden,43
Targoz Market Research,0.1,579,Donald Trump,52
Targoz Market Research,0.1,810,Joe Biden,41
Targoz Market Research,0.1,810,Donald Trump,52
Targoz Market Research,0.1,809,Joe Biden,41
Targoz Market Research,0.1,809,Donald Trump,54
Targoz Market Research,0.1,560,Joe Biden,45
Targoz Market Research,0.1,560,Donald Trump,53
Targoz Market Research,0.1,904,Joe Biden,48
Targoz Market Research,0.1,904,Donald Trump,48
Targoz Market Research,0.1,631,Joe Biden,46
Targoz Market Research,0.1,631,Donald Trump,52
Targoz Market Research,0.1,814,Joe Biden,37
Targoz Market Research,0.1,814,Donald Trump,56
Targoz Market Research,0.1,505,Joe Biden,40
Targoz Market Research,0.1,505,Donald Trump,57
Redfield & Wilton Strategies,0.4,1500,Joe Biden,39
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,37
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1084,Joe Biden,39
Redfield & Wilton Strategies,0.4,1084,Donald Trump,44
Redfield & Wilton Strategies,0.4,1084,Kamala Harris,38
Redfield & Wilton Strategies,0.4,1084,Donald Trump,45
Premise,0.1,1540,Joe Biden,47
Premise,0.1,1540,Donald Trump,53
Premise,0.1,1211,Joe Biden,47
Premise,0.1,1211,Donald Trump,53
Emerson,-1.1,975,Joe Biden,50.7
Emerson,-1.1,975,Donald Trump,35.3
Emerson,-1.1,850,Joe Biden,45.2
Emerson,-1.1,850,Donald Trump,40.7
Emerson,-1.1,1000,Joe Biden,42
Emerson,-1.1,1000,Donald Trump,46.2
Emerson,-1.1,1000,Joe Biden,38.2
Emerson,-1.1,1000,Donald Trump,50.3
SurveyUSA,-1.3,991,Joe Biden,34
SurveyUSA,-1.3,991,Donald Trump,52
Emerson,-1.1,1000,Joe Biden,51.6
Emerson,-1.1,1000,Donald Trump,36.9
Emerson,-1.1,1000,Joe Biden,44.2
Emerson,-1.1,1000,Donald Trump,44.3
Emerson,-1.1,900,Joe Biden,44.4
Emerson,-1.1,900,Donald Trump,46.7
Emerson,-1.1,1000,Joe Biden,43.8
Emerson,-1.1,1000,Donald Trump,46.9
YouGov,-1.1,1641,Joe Biden,42
YouGov,-1.1,1641,Donald Trump,36
YouGov,-1.1,1172,Joe Biden,48
YouGov,-1.1,1172,Donald Trump,42
Benenson,0.1,1000,Joe Biden,45
Benenson,0.1,1000,Donald Trump,43
Emerson,-1.1,1000,Joe Biden,36.8
Emerson,-1.1,1000,Donald Trump,50.4
Emerson,-1.1,1000,Joe Biden,44.2
Emerson,-1.1,1000,Donald Trump,42.9
Emerson,-1.1,1000,Joe Biden,40.1
Emerson,-1.1,1000,Donald Trump,50.6
Emerson,-1.1,1000,Joe Biden,46.6
Emerson,-1.1,1000,Donald Trump,39.4
Emerson,-1.1,1000,Joe Biden,36.5
Emerson,-1.1,1000,Donald Trump,52.9
Emerson,-1.1,825,Joe Biden,33.6
Emerson,-1.1,825,Donald Trump,47
Emerson,-1.1,1000,Joe Biden,30
Emerson,-1.1,1000,Donald Trump,58.7
Emerson,-1.1,1000,Joe Biden,47.9
Emerson,-1.1,1000,Donald Trump,38.2
Susquehanna,-0.3,500,Joe Biden,47
Susquehanna,-0.3,500,Donald Trump,48
Susquehanna,-0.3,500,Gavin Newsom,42
Susquehanna,-0.3,500,Ron DeSantis,46
Echelon Insights,-0.8,1014,Joe Biden,45
Echelon Insights,-0.8,1014,Donald Trump,46
Echelon Insights,-0.8,1014,Joe Biden,45
Echelon Insights,-0.8,1014,Donald Trump,46
Fabrizio/Impact,-0.3,1500,Joe Biden,46
Fabrizio/Impact,-0.3,1500,Donald Trump,46
YouGov,-1.1,5050,Gavin Newsom,49
YouGov,-1.1,5050,Ron DeSantis,51
U. Massachusetts - Lowell,-1,1000,Joe Biden,58
U. Massachusetts - Lowell,-1,1000,Donald Trump,32
U. Massachusetts - Lowell,-1,600,Joe Biden,49
U. Massachusetts - Lowell,-1,600,Donald Trump,43
Rasmussen,-0.5,1053,Joe Biden,39
Rasmussen,-0.5,1053,Donald Trump,47
Emerson,-1.1,1000,Joe Biden,49
Emerson,-1.1,1000,Donald Trump,37.1
Emerson,-1.1,1000,Joe Biden,47.1
Emerson,-1.1,1000,Donald Trump,39.7
Suffolk,-1,1000,Joe Biden,45.5
Suffolk,-1,1000,Donald Trump,41.7
Emerson,-1.1,1000,Joe Biden,49.4
Emerson,-1.1,1000,Donald Trump,40
Emerson,-1.1,1500,Joe Biden,32.6
Emerson,-1.1,1500,Donald Trump,53.1
Emerson,-1.1,1000,Joe Biden,43
Emerson,-1.1,1000,Donald Trump,40.1
Emerson,-1.1,727,Joe Biden,44.3
Emerson,-1.1,727,Donald Trump,42.7
Emerson,-1.1,1000,Joe Biden,40.4
Emerson,-1.1,1000,Donald Trump,47.4
SurveyUSA,-1.3,1018,Joe Biden,42
SurveyUSA,-1.3,1018,Donald Trump,37
YouGov,-1.1,1629,Joe Biden,43
YouGov,-1.1,1629,Donald Trump,39
YouGov,-1.1,1209,Joe Biden,46
YouGov,-1.1,1209,Donald Trump,44
Rasmussen,-0.5,707,Joe Biden,37
Rasmussen,-0.5,707,Donald Trump,49
McLaughlin,1.6,1000,Joe Biden,44
McLaughlin,1.6,1000,Donald Trump,50
McLaughlin,1.6,1000,Kamala Harris,42
McLaughlin,1.6,1000,Donald Trump,51
Florida Atlantic University,0,719,Joe Biden,41.4
Florida Atlantic University,0,719,Donald Trump,45.1
Ohio Northern University Institute for Civics and Public Policy,0.2,668,Joe Biden,35.18
Ohio Northern University Institute for Civics and Public Policy,0.2,668,Donald Trump,55.4
Emerson,-1.1,580,Joe Biden,43.7
Emerson,-1.1,580,Donald Trump,44.4
HarrisX/Harris Poll,-0.1,2010,Joe Biden,43
HarrisX/Harris Poll,-0.1,2010,Donald Trump,45
HarrisX/Harris Poll,-0.1,2010,Kamala Harris,38
HarrisX/Harris Poll,-0.1,2010,Donald Trump,49
HarrisX/Harris Poll,-0.1,2010,Kamala Harris,41
HarrisX/Harris Poll,-0.1,2010,Ron DeSantis,39
Rasmussen,-0.5,1000,Joe Biden,40
Rasmussen,-0.5,1000,Donald Trump,44
Redfield & Wilton Strategies,0.4,1500,Joe Biden,36
Redfield & Wilton Strategies,0.4,1500,Donald Trump,35
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,35
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1110,Joe Biden,40
Redfield & Wilton Strategies,0.4,1110,Donald Trump,41
Redfield & Wilton Strategies,0.4,1110,Kamala Harris,40
Redfield & Wilton Strategies,0.4,1110,Donald Trump,42
Siena/NYT,-1.5,792,Joe Biden,44
Siena/NYT,-1.5,792,Donald Trump,45
Siena/NYT,-1.5,792,Joe Biden,42
Siena/NYT,-1.5,792,Donald Trump,43
Siena/NYT,-1.5,792,Joe Biden,44
Siena/NYT,-1.5,792,Donald Trump,45
PPP,0,770,Joe Biden,51
PPP,0,770,Donald Trump,42
PPP,0,770,J.B. Pritzker,51
PPP,0,770,Donald Trump,42
Susquehanna,-0.3,800,Joe Biden,48
Susquehanna,-0.3,800,Donald Trump,44
Susquehanna,-0.3,800,Kamala Harris,54
Susquehanna,-0.3,800,Donald Trump,39
PPP,0,606,Joe Biden,44
PPP,0,606,Donald Trump,44
Emerson,-1.1,1000,Joe Biden,43.4
Emerson,-1.1,1000,Donald Trump,45.2
Emerson,-1.1,1000,Joe Biden,39.8
Emerson,-1.1,1000,Donald Trump,47.6
Emerson,-1.1,1000,Joe Biden,37.6
Emerson,-1.1,1000,Ron DeSantis,49.1
SoonerPoll.com,0.3,301,Joe Biden,40.8
SoonerPoll.com,0.3,301,Donald Trump,52.7
John Zogby Strategies,0,1006,Jerome Michael Segal,40
John Zogby Strategies,0,1006,Donald Trump,39
Cygnal,-1.1,600,Joe Biden,40.8
Cygnal,-1.1,600,Donald Trump,51
Emerson,-1.1,959,Joe Biden,38.8
Emerson,-1.1,959,Donald Trump,47
Redfield & Wilton Strategies,0.4,1500,Joe Biden,39
Redfield & Wilton Strategies,0.4,1500,Donald Trump,34
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,38
Redfield & Wilton Strategies,0.4,1500,Donald Trump,34
Redfield & Wilton Strategies,0.4,1128,Joe Biden,43
Redfield & Wilton Strategies,0.4,1128,Donald Trump,41
Redfield & Wilton Strategies,0.4,1128,Kamala Harris,41
Redfield & Wilton Strategies,0.4,1128,Donald Trump,41
Fleming & Associates,-0.1,402,Joe Biden,49
Fleming & Associates,-0.1,402,Donald Trump,32
SurveyUSA,-1.3,918,Joe Biden,45
SurveyUSA,-1.3,918,Donald Trump,43
Emerson,-1.1,796,Joe Biden,50.2
Emerson,-1.1,796,Donald Trump,40.5
Emerson,-1.1,782,Joe Biden,49.4
Emerson,-1.1,782,Donald Trump,38.7
YouGov,-1.1,1566,Joe Biden,41
YouGov,-1.1,1566,Donald Trump,40
YouGov,-1.1,1138,Joe Biden,47
YouGov,-1.1,1138,Donald Trump,45
Emerson,-1.1,1160,Joe Biden,37
Emerson,-1.1,1160,Donald Trump,51.4
Emerson,-1.1,1000,Joe Biden,44.9
Emerson,-1.1,1000,Donald Trump,45.9
Emerson,-1.1,1000,Joe Biden,51
Emerson,-1.1,1000,Donald Trump,38.3
Emerson,-1.1,1000,Joe Biden,39.9
Emerson,-1.1,1000,Donald Trump,49.1
McLaughlin,1.6,1000,Joe Biden,45
McLaughlin,1.6,1000,Donald Trump,49
McLaughlin,1.6,1000,Kamala Harris,42
McLaughlin,1.6,1000,Donald Trump,51
Emerson,-1.1,1368,Joe Biden,45.3
Emerson,-1.1,1368,Donald Trump,43.9
ABC/Washington Post,-1.2,1006,Joe Biden,48
ABC/Washington Post,-1.2,1006,Donald Trump,46
ABC/Washington Post,-1.2,908,Joe Biden,46
ABC/Washington Post,-1.2,908,Donald Trump,48
Emerson,-1.1,1164,Joe Biden,50.9
Emerson,-1.1,1164,Donald Trump,40.1
Emerson,-1.1,1000,Joe Biden,45.8
Emerson,-1.1,1000,Donald Trump,36
Echelon Insights,-0.8,1056,Joe Biden,47
Echelon Insights,-0.8,1056,Donald Trump,44
Echelon Insights,-0.8,1056,Joe Biden,47
Echelon Insights,-0.8,1056,Donald Trump,43
Premise,0.1,1703,Joe Biden,51
Premise,0.1,1703,Donald Trump,49
EPIC/MRA,-0.7,600,Joe Biden,48
EPIC/MRA,-0.7,600,Donald Trump,44
Emerson,-1.1,860,Joe Biden,44.8
Emerson,-1.1,860,Donald Trump,44
Suffolk,-1,500,Joe Biden,44.4
Suffolk,-1,500,Donald Trump,46.6
Suffolk,-1,500,Joe Biden,43.6
Suffolk,-1,500,Ron DeSantis,51.8
Suffolk,-1,500,Kamala Harris,40.4
Suffolk,-1,500,Ron DeSantis,52.2
Suffolk,-1,500,Kamala Harris,44.4
Suffolk,-1,500,Donald Trump,45.6
Emerson,-1.1,1000,Joe Biden,35.7
Emerson,-1.1,1000,Donald Trump,51.5
SurveyUSA,-1.3,830,Joe Biden,35
SurveyUSA,-1.3,830,Donald Trump,52
Emerson,-1.1,1000,Joe Biden,42
Emerson,-1.1,1000,Donald Trump,47
Emerson,-1.1,800,Joe Biden,46.3
Emerson,-1.1,800,Donald Trump,43.2
Redfield & Wilton Strategies,0.4,1500,Joe Biden,37
Redfield & Wilton Strategies,0.4,1500,Donald Trump,35
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,36
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1163,Joe Biden,43
Redfield & Wilton Strategies,0.4,1163,Donald Trump,40
Redfield & Wilton Strategies,0.4,1163,Kamala Harris,40
Redfield & Wilton Strategies,0.4,1163,Donald Trump,42
Marquette Law School,-1.1,1448,Joe Biden,40
Marquette Law School,-1.1,1448,Donald Trump,36
Marquette Law School,-1.1,1282,Joe Biden,42
Marquette Law School,-1.1,1282,Donald Trump,36
Marquette Law School,-1.1,1448,Joe Biden,40
Marquette Law School,-1.1,1448,Ron DeSantis,35
